Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-09 12:00:00,Mainland India,Mainland India,IN,645.61,702.11,14.12,11.17,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-09 13:00:00,Mainland India,Mainland India,IN,665.36,722.22,11.5,8.47,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-09 14:00:00,Mainland India,Mainland India,IN,663.53,720.27,11.72,8.53,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-09 15:00:00,Mainland India,Mainland India,IN,663.27,719.9,11.79,8.5,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-09 16:00:00,Mainland India,Mainland India,IN,661.23,717.74,12.06,8.61,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-09 17:00:00,Mainland India,Mainland India,IN,661.07,717.44,12.11,8.46,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-09 18:00:00,Mainland India,Mainland India,IN,652.46,708.54,13.27,9.76,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-09 19:00:00,Mainland India,Mainland India,IN,652.03,708.02,13.34,9.66,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-09 20:00:00,Mainland India,Mainland India,IN,652.82,708.79,13.24,9.45,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-09 21:00:00,Mainland India,Mainland India,IN,652.4,708.31,13.31,9.38,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-09 22:00:00,Mainland India,Mainland India,IN,652.66,708.58,13.27,9.36,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-09 23:00:00,Mainland India,Mainland India,IN,653.7,709.77,13.13,9.42,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 00:00:00,Mainland India,Mainland India,IN,653.7,709.9,13.11,9.56,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 01:00:00,Mainland India,Mainland India,IN,657.33,713.82,12.62,9.37,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 02:00:00,Mainland India,Mainland India,IN,630.86,686.95,16.14,13.14,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 03:00:00,Mainland India,Mainland India,IN,594.83,650.44,20.95,18.34,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 04:00:00,Mainland India,Mainland India,IN,591.42,647.09,21.41,19.03,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 05:00:00,Mainland India,Mainland India,IN,588.22,643.82,21.84,19.53,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 06:00:00,Mainland India,Mainland India,IN,589.13,644.74,21.74,19.39,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 07:00:00,Mainland India,Mainland India,IN,585.78,641.3,22.17,19.78,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 08:00:00,Mainland India,Mainland India,IN,582.23,637.63,22.64,20.13,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 09:00:00,Mainland India,Mainland India,IN,582.79,638.19,22.56,20.0,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 10:00:00,Mainland India,Mainland India,IN,585.45,640.88,22.19,19.53,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 11:00:00,Mainland India,Mainland India,IN,601.85,657.64,20.01,17.34,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 12:00:00,Mainland India,Mainland India,IN,647.73,704.36,13.89,11.01,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 13:00:00,Mainland India,Mainland India,IN,667.96,724.98,11.19,8.22,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 14:00:00,Mainland India,Mainland India,IN,666.61,723.57,11.35,8.24,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 15:00:00,Mainland India,Mainland India,IN,666.63,723.52,11.37,8.18,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 16:00:00,Mainland India,Mainland India,IN,665.03,721.82,11.57,8.24,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 17:00:00,Mainland India,Mainland India,IN,665.76,722.47,11.51,7.99,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 18:00:00,Mainland India,Mainland India,IN,663.5,720.26,11.81,8.44,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 19:00:00,Mainland India,Mainland India,IN,663.98,720.63,11.79,8.28,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 20:00:00,Mainland India,Mainland India,IN,663.0,719.54,11.93,8.24,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 21:00:00,Mainland India,Mainland India,IN,662.06,718.51,12.07,8.24,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 22:00:00,Mainland India,Mainland India,IN,661.64,718.08,12.13,8.32,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-10 23:00:00,Mainland India,Mainland India,IN,662.52,719.06,12.01,8.37,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 00:00:00,Mainland India,Mainland India,IN,663.01,719.7,11.92,8.46,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 01:00:00,Mainland India,Mainland India,IN,666.49,723.43,11.46,8.3,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 02:00:00,Mainland India,Mainland India,IN,639.39,695.9,15.04,12.14,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 03:00:00,Mainland India,Mainland India,IN,601.27,657.23,20.11,17.58,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 04:00:00,Mainland India,Mainland India,IN,597.44,653.4,20.64,18.34,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 05:00:00,Mainland India,Mainland India,IN,593.39,649.26,21.18,18.93,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 06:00:00,Mainland India,Mainland India,IN,593.9,649.74,21.15,18.87,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 07:00:00,Mainland India,Mainland India,IN,589.26,644.94,21.76,19.4,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 08:00:00,Mainland India,Mainland India,IN,585.93,641.51,22.19,19.75,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 09:00:00,Mainland India,Mainland India,IN,588.18,643.78,21.9,19.43,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 10:00:00,Mainland India,Mainland India,IN,591.25,646.88,21.48,18.94,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 11:00:00,Mainland India,Mainland India,IN,605.08,660.96,19.63,17.06,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 12:00:00,Mainland India,Mainland India,IN,650.91,707.65,13.52,10.77,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 13:00:00,Mainland India,Mainland India,IN,671.73,728.84,10.75,7.89,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 14:00:00,Mainland India,Mainland India,IN,669.95,726.98,10.96,7.99,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 15:00:00,Mainland India,Mainland India,IN,669.73,726.67,11.01,7.96,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 16:00:00,Mainland India,Mainland India,IN,667.79,724.6,11.26,8.07,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 17:00:00,Mainland India,Mainland India,IN,667.42,724.09,11.35,7.96,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 18:00:00,Mainland India,Mainland India,IN,659.99,716.48,12.27,8.82,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 19:00:00,Mainland India,Mainland India,IN,659.22,715.64,12.37,8.77,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 20:00:00,Mainland India,Mainland India,IN,659.29,715.64,12.37,8.65,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 21:00:00,Mainland India,Mainland India,IN,658.43,714.68,12.5,8.63,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 22:00:00,Mainland India,Mainland India,IN,658.1,714.36,12.55,8.7,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-11 23:00:00,Mainland India,Mainland India,IN,659.27,715.64,12.39,8.7,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 00:00:00,Mainland India,Mainland India,IN,659.7,716.22,12.31,8.79,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 01:00:00,Mainland India,Mainland India,IN,663.27,720.08,11.82,8.61,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 02:00:00,Mainland India,Mainland India,IN,637.45,693.88,15.25,12.3,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 03:00:00,Mainland India,Mainland India,IN,600.69,656.59,20.14,17.57,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 04:00:00,Mainland India,Mainland India,IN,597.27,653.22,20.6,18.27,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 05:00:00,Mainland India,Mainland India,IN,594.82,650.73,20.93,18.67,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 06:00:00,Mainland India,Mainland India,IN,595.98,651.91,20.81,18.53,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 07:00:00,Mainland India,Mainland India,IN,591.2,646.98,21.44,19.07,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 08:00:00,Mainland India,Mainland India,IN,588.35,644.04,21.81,19.36,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 09:00:00,Mainland India,Mainland India,IN,589.33,645.02,21.68,19.18,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 10:00:00,Mainland India,Mainland India,IN,592.37,648.1,21.26,18.69,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 11:00:00,Mainland India,Mainland India,IN,605.29,661.26,19.54,16.91,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 12:00:00,Mainland India,Mainland India,IN,648.93,705.7,13.7,10.85,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 13:00:00,Mainland India,Mainland India,IN,671.5,728.69,10.7,7.76,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 14:00:00,Mainland India,Mainland India,IN,670.01,727.13,10.88,7.83,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 15:00:00,Mainland India,Mainland India,IN,669.87,726.92,10.92,7.81,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 16:00:00,Mainland India,Mainland India,IN,668.38,725.33,11.11,7.86,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 17:00:00,Mainland India,Mainland India,IN,668.28,725.16,11.15,7.82,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 18:00:00,Mainland India,Mainland India,IN,661.99,718.76,11.95,8.67,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 19:00:00,Mainland India,Mainland India,IN,661.48,718.1,12.07,8.61,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 20:00:00,Mainland India,Mainland India,IN,661.21,717.74,12.13,8.49,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 21:00:00,Mainland India,Mainland India,IN,660.35,716.79,12.25,8.48,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 22:00:00,Mainland India,Mainland India,IN,660.41,716.85,12.25,8.51,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-12 23:00:00,Mainland India,Mainland India,IN,661.93,718.51,12.04,8.47,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 00:00:00,Mainland India,Mainland India,IN,663.23,719.97,11.84,8.44,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 01:00:00,Mainland India,Mainland India,IN,664.45,721.35,11.65,8.43,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 02:00:00,Mainland India,Mainland India,IN,639.58,696.12,14.97,12.04,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 03:00:00,Mainland India,Mainland India,IN,601.59,657.53,20.03,17.43,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 04:00:00,Mainland India,Mainland India,IN,597.23,653.18,20.61,18.24,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 05:00:00,Mainland India,Mainland India,IN,593.57,649.44,21.1,18.79,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 06:00:00,Mainland India,Mainland India,IN,596.23,652.16,20.77,18.49,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 07:00:00,Mainland India,Mainland India,IN,593.24,649.07,21.16,18.84,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 08:00:00,Mainland India,Mainland India,IN,590.74,646.48,21.49,19.11,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 09:00:00,Mainland India,Mainland India,IN,590.96,646.67,21.46,19.02,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 10:00:00,Mainland India,Mainland India,IN,592.89,648.61,21.19,18.65,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 11:00:00,Mainland India,Mainland India,IN,606.2,662.17,19.42,16.83,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 12:00:00,Mainland India,Mainland India,IN,648.58,705.32,13.75,10.96,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 13:00:00,Mainland India,Mainland India,IN,671.2,728.36,10.74,7.82,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 14:00:00,Mainland India,Mainland India,IN,669.9,727.01,10.89,7.85,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 15:00:00,Mainland India,Mainland India,IN,670.31,727.37,10.86,7.75,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 16:00:00,Mainland India,Mainland India,IN,669.36,726.36,10.99,7.75,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 17:00:00,Mainland India,Mainland India,IN,669.86,726.83,10.95,7.67,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 18:00:00,Mainland India,Mainland India,IN,666.75,723.43,11.57,8.41,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 19:00:00,Mainland India,Mainland India,IN,665.68,722.33,11.65,8.3,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 20:00:00,Mainland India,Mainland India,IN,665.82,722.41,11.65,8.13,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 21:00:00,Mainland India,Mainland India,IN,665.24,721.77,11.73,8.09,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 22:00:00,Mainland India,Mainland India,IN,665.95,722.53,11.64,8.06,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-13 23:00:00,Mainland India,Mainland India,IN,666.98,723.64,11.51,8.06,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 00:00:00,Mainland India,Mainland India,IN,667.47,724.24,11.43,8.11,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 01:00:00,Mainland India,Mainland India,IN,668.88,725.8,11.22,8.08,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 02:00:00,Mainland India,Mainland India,IN,643.21,699.77,14.64,11.79,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 03:00:00,Mainland India,Mainland India,IN,602.51,658.41,20.04,17.5,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 04:00:00,Mainland India,Mainland India,IN,596.42,652.28,20.85,18.52,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 05:00:00,Mainland India,Mainland India,IN,593.58,649.38,21.23,18.97,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 06:00:00,Mainland India,Mainland India,IN,594.56,650.35,21.14,18.86,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 07:00:00,Mainland India,Mainland India,IN,590.22,645.86,21.72,19.37,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 08:00:00,Mainland India,Mainland India,IN,584.45,639.89,22.48,19.99,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 09:00:00,Mainland India,Mainland India,IN,585.28,640.67,22.37,19.85,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 10:00:00,Mainland India,Mainland India,IN,587.51,642.9,22.06,19.46,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 11:00:00,Mainland India,Mainland India,IN,600.03,655.63,20.4,17.7,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 12:00:00,Mainland India,Mainland India,IN,646.71,703.16,14.18,11.31,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 13:00:00,Mainland India,Mainland India,IN,672.46,729.4,10.76,7.8,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 14:00:00,Mainland India,Mainland India,IN,671.48,728.37,10.87,7.79,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 15:00:00,Mainland India,Mainland India,IN,671.99,728.82,10.83,7.68,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 16:00:00,Mainland India,Mainland India,IN,670.96,727.73,10.96,7.7,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 17:00:00,Mainland India,Mainland India,IN,671.88,728.6,10.87,7.47,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 18:00:00,Mainland India,Mainland India,IN,663.36,720.19,11.79,8.5,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 19:00:00,Mainland India,Mainland India,IN,663.69,720.43,11.79,8.33,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 20:00:00,Mainland India,Mainland India,IN,664.2,720.91,11.74,8.15,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 21:00:00,Mainland India,Mainland India,IN,664.69,721.38,11.69,8.0,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 22:00:00,Mainland India,Mainland India,IN,664.21,720.9,11.75,8.04,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-14 23:00:00,Mainland India,Mainland India,IN,665.97,722.84,11.5,8.02,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 00:00:00,Mainland India,Mainland India,IN,667.62,724.67,11.26,7.96,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 01:00:00,Mainland India,Mainland India,IN,668.53,725.72,11.13,7.98,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 02:00:00,Mainland India,Mainland India,IN,640.99,697.76,14.77,11.89,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 03:00:00,Mainland India,Mainland India,IN,602.13,658.33,19.95,17.45,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 04:00:00,Mainland India,Mainland India,IN,597.17,653.32,20.63,18.33,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 05:00:00,Mainland India,Mainland India,IN,598.37,654.59,20.49,18.33,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 06:00:00,Mainland India,Mainland India,IN,598.64,654.86,20.49,18.31,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 07:00:00,Mainland India,Mainland India,IN,595.18,651.28,20.95,18.71,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 08:00:00,Mainland India,Mainland India,IN,591.0,646.96,21.5,19.16,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 09:00:00,Mainland India,Mainland India,IN,591.56,647.5,21.42,19.04,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 10:00:00,Mainland India,Mainland India,IN,591.97,647.85,21.34,18.85,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 11:00:00,Mainland India,Mainland India,IN,602.97,659.01,19.87,17.29,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 12:00:00,Mainland India,Mainland India,IN,645.7,702.48,14.15,11.34,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 13:00:00,Mainland India,Mainland India,IN,672.55,729.85,10.58,7.7,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 14:00:00,Mainland India,Mainland India,IN,672.54,729.83,10.57,7.66,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 15:00:00,Mainland India,Mainland India,IN,673.99,731.29,10.41,7.52,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 16:00:00,Mainland India,Mainland India,IN,675.58,732.93,10.22,7.33,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 17:00:00,Mainland India,Mainland India,IN,678.57,735.93,9.88,6.93,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 18:00:00,Mainland India,Mainland India,IN,670.62,727.97,10.73,7.86,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 19:00:00,Mainland India,Mainland India,IN,671.16,728.4,10.72,7.73,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 20:00:00,Mainland India,Mainland India,IN,671.51,728.73,10.68,7.62,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 21:00:00,Mainland India,Mainland India,IN,671.01,728.17,10.76,7.59,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 22:00:00,Mainland India,Mainland India,IN,670.28,727.41,10.85,7.67,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-15 23:00:00,Mainland India,Mainland India,IN,669.88,727.05,10.9,7.81,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 00:00:00,Mainland India,Mainland India,IN,668.6,725.79,11.04,7.99,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 01:00:00,Mainland India,Mainland India,IN,667.76,725.0,11.13,8.13,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 02:00:00,Mainland India,Mainland India,IN,638.6,695.31,15.01,12.17,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 03:00:00,Mainland India,Mainland India,IN,596.77,652.8,20.59,18.07,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 04:00:00,Mainland India,Mainland India,IN,587.34,643.24,21.84,19.46,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 05:00:00,Mainland India,Mainland India,IN,586.77,642.69,21.94,19.67,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 06:00:00,Mainland India,Mainland India,IN,591.13,647.19,21.38,19.16,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 07:00:00,Mainland India,Mainland India,IN,591.25,647.3,21.36,19.14,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 08:00:00,Mainland India,Mainland India,IN,591.65,647.72,21.29,19.07,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 09:00:00,Mainland India,Mainland India,IN,594.45,650.55,20.92,18.7,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 10:00:00,Mainland India,Mainland India,IN,596.37,652.5,20.64,18.35,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 11:00:00,Mainland India,Mainland India,IN,606.89,663.19,19.24,16.85,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 12:00:00,Mainland India,Mainland India,IN,647.89,704.95,13.75,11.17,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 13:00:00,Mainland India,Mainland India,IN,673.36,730.9,10.35,7.62,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 14:00:00,Mainland India,Mainland India,IN,672.17,729.65,10.48,7.65,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 15:00:00,Mainland India,Mainland India,IN,671.39,728.76,10.61,7.72,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 16:00:00,Mainland India,Mainland India,IN,669.76,727.03,10.82,7.78,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 17:00:00,Mainland India,Mainland India,IN,670.12,727.34,10.81,7.73,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 18:00:00,Mainland India,Mainland India,IN,664.53,721.58,11.53,8.35,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 19:00:00,Mainland India,Mainland India,IN,664.34,721.4,11.52,8.19,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 20:00:00,Mainland India,Mainland India,IN,664.44,721.46,11.51,8.03,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 21:00:00,Mainland India,Mainland India,IN,663.98,720.96,11.57,7.97,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 22:00:00,Mainland India,Mainland India,IN,664.42,721.43,11.51,7.93,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-16 23:00:00,Mainland India,Mainland India,IN,665.52,722.62,11.37,7.94,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 00:00:00,Mainland India,Mainland India,IN,666.74,724.01,11.18,7.92,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 01:00:00,Mainland India,Mainland India,IN,667.96,725.37,11.01,7.92,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 02:00:00,Mainland India,Mainland India,IN,642.92,699.97,14.34,11.53,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 03:00:00,Mainland India,Mainland India,IN,606.44,662.93,19.22,16.78,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 04:00:00,Mainland India,Mainland India,IN,600.39,656.82,20.03,17.76,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 05:00:00,Mainland India,Mainland India,IN,598.76,655.17,20.27,18.07,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 06:00:00,Mainland India,Mainland India,IN,599.3,655.77,20.19,17.98,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 07:00:00,Mainland India,Mainland India,IN,595.51,651.86,20.7,18.44,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 08:00:00,Mainland India,Mainland India,IN,592.11,648.35,21.13,18.8,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 09:00:00,Mainland India,Mainland India,IN,594.55,650.84,20.81,18.47,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 10:00:00,Mainland India,Mainland India,IN,597.1,653.43,20.46,18.04,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 11:00:00,Mainland India,Mainland India,IN,607.82,664.35,19.02,16.5,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 12:00:00,Mainland India,Mainland India,IN,648.43,705.74,13.57,10.88,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 13:00:00,Mainland India,Mainland India,IN,674.45,732.24,10.09,7.25,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 14:00:00,Mainland India,Mainland India,IN,673.68,731.44,10.16,7.23,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 15:00:00,Mainland India,Mainland India,IN,673.32,731.0,10.24,7.27,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 16:00:00,Mainland India,Mainland India,IN,671.99,729.59,10.4,7.31,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 17:00:00,Mainland India,Mainland India,IN,671.91,729.43,10.44,7.29,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 18:00:00,Mainland India,Mainland India,IN,665.11,722.27,11.45,8.14,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 19:00:00,Mainland India,Mainland India,IN,664.3,721.36,11.57,8.06,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 20:00:00,Mainland India,Mainland India,IN,664.19,721.19,11.59,7.93,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 21:00:00,Mainland India,Mainland India,IN,663.51,720.45,11.68,7.89,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 22:00:00,Mainland India,Mainland India,IN,663.51,720.45,11.69,7.91,,true,ESTIMATED_MODE_BREAKDOWN
2024-01-17 23:00:00,Mainland India,Mainland India,IN,664.94,722.0,11.5,7.93,,true,ESTIMATED_MODE_BREAKDOWN
